NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
3911631;'hu65@gmail.com';TO_DATE('2013-07-02','YYYY-MM-DD');TO_DATE('2013-07-13','YYYY-MM-DD');NULL;49187;'No';'No';
9103116;'jiqa38@uniandes.edu.co';TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');270091;'No';'Si';
3582877;'yasi58@gmail.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_DATE('2013-05-25','YYYY-MM-DD');NULL;261068;'Si';'No';
589067;'xime89@uniandes.edu.co';TO_DATE('2013-07-10','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');NULL;24509;'No';'No';
2489634;'zo64@yahoo.com';TO_DATE('2014-02-17','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');NULL;269217;'Si';'No';
140237;'juca5@hotmail.com';TO_DATE('2013-09-14','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');NULL;85263;'No';'No';
5131230;'bugo95@yahoo.com';TO_DATE('2013-05-31','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-05','YYYY-MM-DD');134794;'No';'Si';
312841;'ja29@gmail.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-24','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');253188;'No';'Si';
9141445;'heba12@uniandes.edu.co';TO_DATE('2014-03-01','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;173509;'Si';'No';
2748107;'qi78@gmail.com';TO_DATE('2013-07-23','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');NULL;191483;'No';'No';
2365919;'kaju21@gmail.com';TO_DATE('2013-04-29','YYYY-MM-DD');TO_DATE('2013-05-10','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');68431;'No';'Si';
3098616;'qu82@uniandes.edu.co';TO_DATE('2013-11-30','YYYY-MM-DD');TO_DATE('2013-12-15','YYYY-MM-DD');NULL;69988;'Si';'No';
1021247;'xoru52@gmail.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');NULL;140619;'No';'No';
4954868;'yeja44@uniandes.edu.co';TO_DATE('2014-02-16','YYYY-MM-DD');TO_DATE('2014-02-25','YYYY-MM-DD');TO_DATE('2014-02-26','YYYY-MM-DD');138213;'No';'Si';
815803;'na68@hotmail.com';TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-16','YYYY-MM-DD');NULL;245096;'Si';'No';
4760024;'hu24@yahoo.com';TO_DATE('2014-01-28','YYYY-MM-DD');TO_DATE('2014-02-06','YYYY-MM-DD');NULL;149628;'No';'No';
1352786;'cuna62@yahoo.com';TO_DATE('2013-07-04','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;148431;'No';'No';
5156535;'hale30@uniandes.edu.co';TO_DATE('2013-11-24','YYYY-MM-DD');TO_DATE('2013-12-07','YYYY-MM-DD');NULL;78813;'No';'No';
7327825;'ri32@yahoo.com';TO_DATE('2013-07-14','YYYY-MM-DD');TO_DATE('2013-07-28','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');51496;'No';'Si';
1615704;'hiqi61@yahoo.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-09-30','YYYY-MM-DD');TO_DATE('2013-09-25','YYYY-MM-DD');41896;'No';'Si';
7307599;'xixu99@uniandes.edu.co';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-30','YYYY-MM-DD');TO_DATE('2013-05-31','YYYY-MM-DD');106135;'No';'Si';
3742950;'toju19@hotmail.com';TO_DATE('2013-12-07','YYYY-MM-DD');TO_DATE('2013-12-16','YYYY-MM-DD');TO_DATE('2013-12-18','YYYY-MM-DD');37514;'No';'Si';
227665;'go16@uniandes.edu.co';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-19','YYYY-MM-DD');NULL;169788;'No';'No';
8085062;'debe35@uniandes.edu.co';TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-08-01','YYYY-MM-DD');NULL;110226;'No';'No';
8321752;'we83@gmail.com';TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-20','YYYY-MM-DD');TO_DATE('2013-09-18','YYYY-MM-DD');85186;'No';'Si';
2887122;'soxi56@yahoo.com';TO_DATE('2013-05-27','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');NULL;103819;'No';'No';
1799948;'se65@uniandes.edu.co';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-17','YYYY-MM-DD');NULL;156792;'Si';'No';
5025581;'wona67@hotmail.com';TO_DATE('2014-04-19','YYYY-MM-DD');TO_DATE('2014-05-01','YYYY-MM-DD');NULL;161473;'No';'No';
3407763;'sari39@hotmail.com';TO_DATE('2014-01-05','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');NULL;131355;'No';'No';
2904069;'no46@gmail.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');NULL;37760;'No';'No';
7176140;'guco24@gmail.com';TO_DATE('2013-08-23','YYYY-MM-DD');TO_DATE('2013-09-01','YYYY-MM-DD');NULL;60024;'No';'No';
8532157;'ga37@uniandes.edu.co';TO_DATE('2013-06-26','YYYY-MM-DD');TO_DATE('2013-07-10','YYYY-MM-DD');NULL;216744;'Si';'No';
6545190;'suve95@gmail.com';TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');TO_DATE('2013-10-18','YYYY-MM-DD');282784;'No';'Si';
1667371;'wa83@uniandes.edu.co';TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');NULL;34236;'No';'No';
115157;'vapo43@gmail.com';TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');TO_DATE('2013-11-09','YYYY-MM-DD');10463;'No';'Si';
7021374;'ge91@yahoo.com';TO_DATE('2014-02-10','YYYY-MM-DD');TO_DATE('2014-02-21','YYYY-MM-DD');NULL;149215;'No';'No';
4420051;'di21@uniandes.edu.co';TO_DATE('2014-01-22','YYYY-MM-DD');TO_DATE('2014-02-06','YYYY-MM-DD');NULL;96433;'No';'No';
690197;'no20@uniandes.edu.co';TO_DATE('2013-04-25','YYYY-MM-DD');TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-04-29','YYYY-MM-DD');51814;'No';'Si';
6902927;'ba39@gmail.com';TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-15','YYYY-MM-DD');NULL;163802;'Si';'No';
9632716;'ro28@yahoo.com';TO_DATE('2013-08-04','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-15','YYYY-MM-DD');214102;'No';'Si';
6698501;'pija84@gmail.com';TO_DATE('2013-07-22','YYYY-MM-DD');TO_DATE('2013-08-01','YYYY-MM-DD');TO_DATE('2013-08-01','YYYY-MM-DD');121483;'No';'Si';
3492548;'dezu36@hotmail.com';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-06-05','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');111018;'No';'Si';
9186121;'ba88@uniandes.edu.co';TO_DATE('2013-09-01','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');NULL;202711;'No';'No';
6145995;'za28@gmail.com';TO_DATE('2013-06-26','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');TO_DATE('2013-07-09','YYYY-MM-DD');161017;'No';'Si';
3168237;'ma58@hotmail.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-23','YYYY-MM-DD');NULL;224148;'No';'No';
5005284;'xula4@uniandes.edu.co';TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-10-29','YYYY-MM-DD');119549;'No';'Si';
5535526;'coqo12@uniandes.edu.co';TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-07','YYYY-MM-DD');NULL;136881;'No';'No';
6296083;'paxo1@hotmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');NULL;223906;'No';'No';
289610;'ciqo10@hotmail.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');NULL;177123;'Si';'No';
5793757;'kawa55@hotmail.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;286593;'No';'No';
2899253;'ce27@hotmail.com';TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-22','YYYY-MM-DD');NULL;210912;'No';'No';
6514108;'pa65@hotmail.com';TO_DATE('2014-03-28','YYYY-MM-DD');TO_DATE('2014-04-11','YYYY-MM-DD');NULL;96170;'No';'No';
9968374;'he78@uniandes.edu.co';TO_DATE('2013-10-01','YYYY-MM-DD');TO_DATE('2013-10-13','YYYY-MM-DD');NULL;97138;'No';'No';
8911658;'ro6@gmail.com';TO_DATE('2014-01-19','YYYY-MM-DD');TO_DATE('2014-02-02','YYYY-MM-DD');TO_DATE('2014-02-04','YYYY-MM-DD');292605;'No';'Si';
8617075;'ci65@gmail.com';TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-26','YYYY-MM-DD');TO_DATE('2013-12-23','YYYY-MM-DD');290862;'No';'Si';
1984097;'babe48@yahoo.com';TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');129628;'No';'Si';
8347450;'japo60@uniandes.edu.co';TO_DATE('2013-07-21','YYYY-MM-DD');TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-07-27','YYYY-MM-DD');130084;'No';'Si';
5165139;'tife49@yahoo.com';TO_DATE('2013-04-25','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');NULL;295946;'No';'No';
3522138;'fode36@hotmail.com';TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-25','YYYY-MM-DD');NULL;257866;'No';'No';
7172767;'do4@hotmail.com';TO_DATE('2013-08-24','YYYY-MM-DD');TO_DATE('2013-09-07','YYYY-MM-DD');NULL;98665;'No';'No';
9098238;'ra48@hotmail.com';TO_DATE('2014-01-12','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');NULL;147066;'No';'No';
2006715;'fayu72@gmail.com';TO_DATE('2013-07-31','YYYY-MM-DD');TO_DATE('2013-08-09','YYYY-MM-DD');NULL;296833;'Si';'No';
1997369;'li20@uniandes.edu.co';TO_DATE('2014-01-09','YYYY-MM-DD');TO_DATE('2014-01-20','YYYY-MM-DD');NULL;219650;'No';'No';
941420;'de55@yahoo.com';TO_DATE('2013-12-20','YYYY-MM-DD');TO_DATE('2013-12-27','YYYY-MM-DD');TO_DATE('2013-12-28','YYYY-MM-DD');221495;'No';'Si';
9297700;'pivu89@yahoo.com';TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');NULL;80540;'No';'No';
2248726;'toje31@yahoo.com';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;52605;'Si';'No';
3691470;'rinu33@hotmail.com';TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-25','YYYY-MM-DD');NULL;142821;'No';'No';
6297369;'curu74@uniandes.edu.co';TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-05-11','YYYY-MM-DD');NULL;206788;'No';'No';
6557352;'hela2@hotmail.com';TO_DATE('2014-01-15','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');NULL;137846;'No';'No';
7938760;'pici58@uniandes.edu.co';TO_DATE('2014-03-09','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;243126;'No';'No';
6505115;'puxa47@hotmail.com';TO_DATE('2013-12-08','YYYY-MM-DD');TO_DATE('2013-12-18','YYYY-MM-DD');NULL;290570;'No';'No';
3044175;'le87@uniandes.edu.co';TO_DATE('2013-06-24','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');NULL;249878;'No';'No';
2269967;'hote91@hotmail.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-23','YYYY-MM-DD');NULL;35404;'Si';'No';
4344663;'cu92@hotmail.com';TO_DATE('2013-09-20','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');NULL;203233;'Si';'No';
2409363;'ra43@uniandes.edu.co';TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');11611;'No';'Si';
6813714;'xoto90@gmail.com';TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-15','YYYY-MM-DD');NULL;143114;'Si';'No';
9957220;'ju70@gmail.com';TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-07-01','YYYY-MM-DD');NULL;148481;'No';'No';
6020509;'kiyu30@uniandes.edu.co';TO_DATE('2014-01-08','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');NULL;73592;'No';'No';
915404;'ye56@hotmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');NULL;39645;'Si';'No';
2901144;'ha10@gmail.com';TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-14','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');285354;'No';'Si';
688552;'de3@hotmail.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');TO_DATE('2013-06-05','YYYY-MM-DD');74796;'No';'Si';
202609;'jose47@yahoo.com';TO_DATE('2014-02-17','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');NULL;284892;'No';'No';
4702116;'do2@gmail.com';TO_DATE('2014-01-25','YYYY-MM-DD');TO_DATE('2014-02-08','YYYY-MM-DD');NULL;176387;'No';'No';
7188442;'laxo65@yahoo.com';TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-18','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');209654;'No';'Si';
5527514;'pu44@hotmail.com';TO_DATE('2013-06-05','YYYY-MM-DD');TO_DATE('2013-06-13','YYYY-MM-DD');NULL;186200;'No';'No';
3248718;'wo11@uniandes.edu.co';TO_DATE('2013-06-04','YYYY-MM-DD');TO_DATE('2013-06-18','YYYY-MM-DD');NULL;136328;'No';'No';
1930643;'risu10@hotmail.com';TO_DATE('2013-10-10','YYYY-MM-DD');TO_DATE('2013-10-25','YYYY-MM-DD');NULL;110696;'No';'No';
4788087;'juci12@hotmail.com';TO_DATE('2013-11-06','YYYY-MM-DD');TO_DATE('2013-11-19','YYYY-MM-DD');TO_DATE('2013-11-24','YYYY-MM-DD');41195;'No';'Si';
587740;'rume83@hotmail.com';TO_DATE('2014-01-17','YYYY-MM-DD');TO_DATE('2014-01-31','YYYY-MM-DD');NULL;283858;'No';'No';
798461;'go94@yahoo.com';TO_DATE('2014-01-30','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');NULL;294726;'No';'No';
1477984;'ve72@gmail.com';TO_DATE('2013-10-27','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');NULL;256654;'No';'No';
981744;'pi50@hotmail.com';TO_DATE('2014-04-19','YYYY-MM-DD');TO_DATE('2014-04-30','YYYY-MM-DD');TO_DATE('2014-05-02','YYYY-MM-DD');20898;'No';'Si';
2847186;'le66@hotmail.com';TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');NULL;91333;'Si';'No';
4426721;'te75@yahoo.com';TO_DATE('2013-05-26','YYYY-MM-DD');TO_DATE('2013-06-04','YYYY-MM-DD');NULL;153685;'No';'No';
6978176;'ga93@uniandes.edu.co';TO_DATE('2013-08-01','YYYY-MM-DD');TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');144238;'No';'Si';
8308908;'xawe1@yahoo.com';TO_DATE('2013-09-22','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');TO_DATE('2013-10-05','YYYY-MM-DD');195620;'No';'Si';
8276144;'rulu45@uniandes.edu.co';TO_DATE('2013-07-27','YYYY-MM-DD');TO_DATE('2013-08-04','YYYY-MM-DD');NULL;200775;'Si';'No';
5089397;'si30@uniandes.edu.co';TO_DATE('2013-09-14','YYYY-MM-DD');TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');294914;'No';'Si';
2064934;'no42@hotmail.com';TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-17','YYYY-MM-DD');NULL;253070;'No';'No';
4506835;'ha25@hotmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');NULL;72253;'No';'No';
2838632;'ne28@gmail.com';TO_DATE('2014-04-02','YYYY-MM-DD');TO_DATE('2014-04-11','YYYY-MM-DD');NULL;57673;'No';'No';
6225600;'jimi99@uniandes.edu.co';TO_DATE('2013-11-30','YYYY-MM-DD');TO_DATE('2013-12-07','YYYY-MM-DD');NULL;177206;'No';'No';
6921933;'be82@yahoo.com';TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');NULL;74924;'No';'No';
7858603;'kebi5@yahoo.com';TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');168865;'No';'Si';
7328950;'da62@uniandes.edu.co';TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-19','YYYY-MM-DD');NULL;72194;'Si';'No';
8371523;'cuwi26@hotmail.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_DATE('2013-06-18','YYYY-MM-DD');NULL;110877;'Si';'No';
858430;'zoji67@yahoo.com';TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-22','YYYY-MM-DD');NULL;44591;'No';'No';
5171051;'qoze93@uniandes.edu.co';TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-11','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');83976;'No';'Si';
3375517;'je75@gmail.com';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-06','YYYY-MM-DD');NULL;52790;'Si';'No';
6764155;'wa66@hotmail.com';TO_DATE('2013-05-31','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');NULL;114215;'No';'No';
3074504;'fome70@gmail.com';TO_DATE('2014-01-16','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');NULL;276979;'No';'No';
4569943;'kagu51@yahoo.com';TO_DATE('2014-03-28','YYYY-MM-DD');TO_DATE('2014-04-11','YYYY-MM-DD');NULL;283135;'No';'No';
6995990;'yari5@uniandes.edu.co';TO_DATE('2013-05-02','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');278258;'No';'Si';
1717815;'jeha44@uniandes.edu.co';TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');NULL;204113;'No';'No';
3945345;'qi20@yahoo.com';TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-26','YYYY-MM-DD');NULL;102541;'Si';'No';
5156178;'pa27@uniandes.edu.co';TO_DATE('2014-01-16','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');146301;'No';'Si';
720168;'culi48@hotmail.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');NULL;235364;'No';'No';
1202513;'xuqu49@hotmail.com';TO_DATE('2013-08-18','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;241034;'No';'No';
8867791;'zazo92@hotmail.com';TO_DATE('2014-02-06','YYYY-MM-DD');TO_DATE('2014-02-20','YYYY-MM-DD');NULL;293054;'Si';'No';
3568343;'fuce68@hotmail.com';TO_DATE('2013-10-27','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');NULL;91967;'No';'No';
7587885;'gise57@hotmail.com';TO_DATE('2014-01-20','YYYY-MM-DD');TO_DATE('2014-02-04','YYYY-MM-DD');NULL;187520;'Si';'No';
5946920;'ti36@gmail.com';TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-27','YYYY-MM-DD');NULL;249033;'No';'No';
7893729;'ye87@uniandes.edu.co';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-20','YYYY-MM-DD');NULL;88729;'No';'No';
933468;'doxo55@yahoo.com';TO_DATE('2014-03-24','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');136510;'No';'Si';
653492;'guzi43@hotmail.com';TO_DATE('2013-08-28','YYYY-MM-DD');TO_DATE('2013-09-10','YYYY-MM-DD');NULL;220600;'No';'No';
805709;'xe93@hotmail.com';TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-31','YYYY-MM-DD');NULL;258008;'No';'No';
450476;'xovu18@gmail.com';TO_DATE('2014-03-24','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');NULL;108107;'Si';'No';
3237351;'xewu23@yahoo.com';TO_DATE('2013-08-20','YYYY-MM-DD');TO_DATE('2013-08-29','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');237528;'No';'Si';
4146291;'po89@hotmail.com';TO_DATE('2013-11-07','YYYY-MM-DD');TO_DATE('2013-11-20','YYYY-MM-DD');NULL;263752;'Si';'No';
6473752;'ca31@yahoo.com';TO_DATE('2013-07-22','YYYY-MM-DD');TO_DATE('2013-08-04','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');83632;'No';'Si';
890415;'tu96@uniandes.edu.co';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-07','YYYY-MM-DD');NULL;186180;'No';'No';
7956775;'yo53@yahoo.com';TO_DATE('2013-04-24','YYYY-MM-DD');TO_DATE('2013-05-02','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');39931;'No';'Si';
4361055;'ye87@uniandes.edu.co';TO_DATE('2014-03-16','YYYY-MM-DD');TO_DATE('2014-03-25','YYYY-MM-DD');NULL;52611;'No';'No';
4017241;'wiqe42@uniandes.edu.co';TO_DATE('2013-05-28','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');23500;'No';'Si';
5795166;'qa87@uniandes.edu.co';TO_DATE('2013-06-14','YYYY-MM-DD');TO_DATE('2013-06-29','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');105835;'No';'Si';
9878761;'nade45@gmail.com';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-26','YYYY-MM-DD');NULL;145294;'Si';'No';
4172218;'ta59@uniandes.edu.co';TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-09-04','YYYY-MM-DD');NULL;165690;'No';'No';
4225580;'puze78@hotmail.com';TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-12-09','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');120769;'No';'Si';
5448208;'bego1@gmail.com';TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-04-11','YYYY-MM-DD');TO_DATE('2014-04-12','YYYY-MM-DD');18157;'No';'Si';
3305996;'fama16@gmail.com';TO_DATE('2013-04-29','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');NULL;64663;'No';'No';
7587327;'ju58@hotmail.com';TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;169538;'Si';'No';
895522;'quzu1@hotmail.com';TO_DATE('2013-12-14','YYYY-MM-DD');TO_DATE('2013-12-21','YYYY-MM-DD');NULL;42371;'Si';'No';
5745291;'hupa69@hotmail.com';TO_DATE('2013-07-25','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');NULL;256328;'Si';'No';
8204990;'ra35@gmail.com';TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');154306;'No';'Si';
2593633;'xoro94@yahoo.com';TO_DATE('2013-12-16','YYYY-MM-DD');TO_DATE('2013-12-31','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');260871;'No';'Si';
5429289;'hexu30@gmail.com';TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-10','YYYY-MM-DD');31389;'No';'Si';
2698415;'vagu9@gmail.com';TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;240931;'Si';'No';
4049742;'xonu22@hotmail.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-04-02','YYYY-MM-DD');NULL;179610;'No';'No';
6475436;'pe58@gmail.com';TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');TO_DATE('2014-04-04','YYYY-MM-DD');168437;'No';'Si';
4968026;'da30@yahoo.com';TO_DATE('2013-07-04','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');NULL;211836;'Si';'No';
9115125;'fo5@gmail.com';TO_DATE('2014-01-21','YYYY-MM-DD');TO_DATE('2014-02-05','YYYY-MM-DD');NULL;224340;'No';'No';
5516885;'me34@yahoo.com';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-16','YYYY-MM-DD');NULL;211107;'No';'No';
7010097;'ti18@hotmail.com';TO_DATE('2014-01-18','YYYY-MM-DD');TO_DATE('2014-02-02','YYYY-MM-DD');NULL;183505;'No';'No';
8419496;'qi69@uniandes.edu.co';TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-07','YYYY-MM-DD');144980;'No';'Si';
8834232;'hava8@uniandes.edu.co';TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');NULL;235521;'Si';'No';
1765951;'wi90@yahoo.com';TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;106261;'No';'No';
7894828;'cu71@yahoo.com';TO_DATE('2014-02-11','YYYY-MM-DD');TO_DATE('2014-02-19','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');288441;'No';'Si';
815587;'qu99@uniandes.edu.co';TO_DATE('2013-08-22','YYYY-MM-DD');TO_DATE('2013-09-02','YYYY-MM-DD');TO_DATE('2013-08-31','YYYY-MM-DD');267964;'No';'Si';
